combo_id	status	exit_code	metrics_found	ckpt_dir	seed	lr	optimizer	weight_decay	grad_clip	lr_scheduler	lr_milestones	lr_gamma	lambda_envpred	lambda_future_mi	lambda_swap	lambda_mask_sparse	sparse_target	train_loss_scale	mae	mse	rmse	mape	metric_path
combo_0120	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0120	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.3	normalized	15.702828755249849	602.0621169494079	24.536954109045563	10.673627213314846	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0120/best_test_metrics.json
combo_0121	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0121	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.25	normalized	15.356634530935201	586.8758942200257	24.225521546914642	10.427624161179	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0121/best_test_metrics.json
combo_0122	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0122	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0122/best_test_metrics.json
combo_0123	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0123	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.25	normalized	15.36294291470502	590.0236423939198	24.290402269083973	10.485141118367514	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0123/best_test_metrics.json
combo_0124	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0124	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.3	normalized	15.44187950013994	589.3480166873417	24.276491029128195	10.678666226498715	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0124/best_test_metrics.json
combo_0125	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0125	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.25	normalized	15.804631800264925	620.2941283492355	24.90570473504485	9.936101230415138	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0125/best_test_metrics.json
combo_0126	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0126	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.3	normalized	15.52453308277302	591.5735290802277	24.32228461884754	11.245078890173286	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0126/best_test_metrics.json
combo_0127	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0127	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.25	normalized	15.612630723832964	588.6236258154516	24.261566845845955	11.808257923469887	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0127/best_test_metrics.json
combo_0128	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0128	2026	0.001	adamw	5e-5	5.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0128/best_test_metrics.json
combo_0129	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0129	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0129/best_test_metrics.json
combo_0130	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0130	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.3	normalized	15.725336667653677	609.0707851100613	24.679359495539206	10.852899804845586	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0130/best_test_metrics.json
combo_0131	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0131	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.25	normalized	15.725802773827905	609.2516744115331	24.68302401270017	10.827338545172065	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0131/best_test_metrics.json
combo_0132	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0132	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0132/best_test_metrics.json
combo_0133	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0133	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0133/best_test_metrics.json
combo_0134	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0134	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0134/best_test_metrics.json
combo_0135	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0135	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0135/best_test_metrics.json
combo_0136	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0136	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.3	normalized	15.805347141918835	613.4236477688626	24.76739081471568	10.820138063516703	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0136/best_test_metrics.json
combo_0137	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0137	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.25	normalized	16.408070461170094	668.1094033868463	25.84781235205112	10.05838834058057	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0137/best_test_metrics.json
combo_0138	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0138	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.3	normalized	15.725336667653677	609.0707851100613	24.679359495539206	10.852899804845586	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0138/best_test_metrics.json
combo_0139	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0139	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.25	normalized	15.705221743197054	613.9488240834829	24.77799071925492	10.255533196904638	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0139/best_test_metrics.json
combo_0140	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0140	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.3	normalized	15.708700051178804	607.837560842703	24.654361902971715	10.76121950579119	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0140/best_test_metrics.json
combo_0141	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0141	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.25	normalized	15.819196662387332	614.0288829631634	24.779606190639175	10.852286270072868	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0141/best_test_metrics.json
combo_0142	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0142	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.3	normalized	15.971681762386012	626.1309224034214	25.022608225431284	10.576801974494177	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0142/best_test_metrics.json
combo_0143	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0143	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.25	normalized	16.527300379297756	670.5008911957611	25.894031960970487	10.69036949432648	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0143/best_test_metrics.json
combo_0144	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0144	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.3	normalized	15.805347141918835	613.4236477688626	24.76739081471568	10.820138063516703	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0144/best_test_metrics.json
combo_0145	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0145	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.25	normalized	15.634338005169019	605.0135245795723	24.597022677136604	10.65534242423805	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0145/best_test_metrics.json
combo_0146	metric_ok_nonzero_exit	1	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0146	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.3	normalized	15.701543206567163	608.5790658899256	24.669395328826475	11.144985319257856	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0146/best_test_metrics.json
combo_0147	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0147	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.25	normalized	15.619113982260764	597.2525420317779	24.43875082797355	11.093114199939075	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0147/best_test_metrics.json
combo_0148	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0148	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.3	normalized	15.75174247037183	614.1720737766575	24.782495309727338	10.920037041913282	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0148/best_test_metrics.json
combo_0149	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0149	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.25	normalized	15.755421574051315	602.0368360914625	24.536438944791122	11.305224921252277	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0149/best_test_metrics.json
combo_0150	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0150	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.3	normalized	15.778123073749715	611.4079253050658	24.726664257539184	10.76403861432462	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0150/best_test_metrics.json
combo_0151	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0151	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.25	normalized	15.76540115287712	610.7525526167036	24.713408356936597	10.75903269621703	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0151/best_test_metrics.json
combo_0152	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0152	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0152/best_test_metrics.json
combo_0153	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0153	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.25	normalized	15.634338005169019	605.0135245795723	24.597022677136604	10.65534242423805	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0153/best_test_metrics.json
combo_0154	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0154	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.03	1e-3	0.3	normalized	16.019644221744024	636.0248061171523	25.219532234305067	10.181764280473864	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0154/best_test_metrics.json
combo_0155	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0155	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.25	normalized	15.619113982260764	597.2525420317779	24.43875082797355	11.093114199939075	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0155/best_test_metrics.json
combo_0156	metric_ok_nonzero_exit	1	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0156	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.03	0.05	1e-3	0.3	normalized	16.019722285571397	636.0776949358416	25.220580781097045	10.165276514517295	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0156/best_test_metrics.json
combo_0157	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0157	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.25	normalized	15.755421574051315	602.0368360914625	24.536438944791122	11.305224921252277	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0157/best_test_metrics.json
combo_0158	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0158	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.03	1e-3	0.3	normalized	15.778123073749715	611.4079253050658	24.726664257539184	10.76403861432462	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0158/best_test_metrics.json
combo_0159	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0159	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.25	normalized	15.76540115287712	610.7525526167036	24.713408356936597	10.75903269621703	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0159/best_test_metrics.json
combo_0160	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0160	2026	0.0005	adamw	1e-5	3.0	multistep	[30,60,80]	0.5	0.05	0.05	0.05	1e-3	0.3	normalized	16.522111467413	670.236706295529	25.888930188316568	10.662419482394382	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0160/best_test_metrics.json
combo_0161	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0161	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0161/best_test_metrics.json
combo_0162	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0162	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.03	1e-3	0.3	normalized	15.725336667653677	609.0707851100613	24.679359495539206	10.852899804845586	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0162/best_test_metrics.json
combo_0163	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0163	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.25	normalized	15.725802773827905	609.2516744115331	24.68302401270017	10.827338545172065	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0163/best_test_metrics.json
combo_0164	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0164	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.03	0.05	1e-3	0.3	normalized	15.708700051178804	607.837560842703	24.654361902971715	10.76121950579119	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0164/best_test_metrics.json
combo_0165	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0165	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0165/best_test_metrics.json
combo_0166	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0166	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.03	1e-3	0.3	normalized	15.971681762386012	626.1309224034214	25.022608225431284	10.576801974494177	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0166/best_test_metrics.json
combo_0167	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0167	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.25	normalized	15.806050017073348	613.5954658577034	24.770859207094603	10.813762733528206	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0167/best_test_metrics.json
combo_0168	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0168	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.03	0.05	0.05	1e-3	0.3	normalized	16.58162647539431	675.7184424872871	25.994584868531504	10.564817926905176	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0168/best_test_metrics.json
combo_0169	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0169	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.25	normalized	15.733095276463139	609.3517675313864	24.68505149946798	10.865136876836553	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0169/best_test_metrics.json
combo_0170	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0170	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.03	1e-3	0.3	normalized	16.895380939449275	711.2061527011631	26.668448636941054	11.134475961461797	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0170/best_test_metrics.json
combo_0171	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0171	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.25	normalized	16.894729025729067	711.2292682544605	26.66888202108331	11.12853447596232	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0171/best_test_metrics.json
combo_0172	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0172	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.03	0.05	1e-3	0.3	normalized	15.770076283463487	616.3026807630384	24.825444220860145	10.549812587531838	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0172/best_test_metrics.json
combo_0173	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0173	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.25	normalized	15.819196662387332	614.0288829631634	24.779606190639175	10.852286270072868	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0173/best_test_metrics.json
combo_0174	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0174	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.03	1e-3	0.3	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0174/best_test_metrics.json
combo_0175	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0175	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.25	normalized	15.806050017073348	613.5954658577034	24.770859207094603	10.813762733528206	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0175/best_test_metrics.json
combo_0176	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0176	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.3	0.05	0.05	0.05	1e-3	0.3	normalized	15.805347141918835	613.4236477688626	24.76739081471568	10.820138063516703	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0176/best_test_metrics.json
combo_0177	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0177	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.25	normalized	15.634338005169019	605.0135245795723	24.597022677136604	10.65534242423805	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0177/best_test_metrics.json
combo_0178	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0178	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.03	1e-3	0.3	normalized	18.444098326536984	819.5151954169746	28.6271758197866	13.677043755849203	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0178/best_test_metrics.json
combo_0179	failed	139	0	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0179	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.25	normalized	nan	nan	nan	nan	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0179/best_test_metrics.json
combo_0180	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0180	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.03	0.05	1e-3	0.3	normalized	15.6237612071338	604.9294083054001	24.595312730384222	10.567196755795866	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0180/best_test_metrics.json
combo_0181	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0181	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.25	normalized	16.061702028051155	633.7699969179995	25.17478891506341	10.107324217890834	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0181/best_test_metrics.json
combo_0182	metric_ok_nonzero_exit	139	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0182	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.03	1e-3	0.3	normalized	15.778123073749715	611.4079253050658	24.726664257539184	10.76403861432462	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0182/best_test_metrics.json
combo_0183	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0183	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.25	normalized	15.76540115287712	610.7525526167036	24.713408356936597	10.75903269621703	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0183/best_test_metrics.json
combo_0184	ok	0	1	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0184	2026	0.0005	adamw	1e-5	5.0	multistep	[30,60,80]	0.5	0.03	0.05	0.05	1e-3	0.3	normalized	15.766496628254384	610.7600949261639	24.713560951958417	10.780061464051943	/data/OuXiaoyu/mystg/nue_stg_project/checkpoints/pems08_fpem_sweep/combo_0184/best_test_metrics.json
